"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","Point","week",NA,NA,50
"US National","Season onset","Bin","week","40","41.0",0.00229728387499852
"US National","Season onset","Bin","week","41","42.0",0.000817981303957402
"US National","Season onset","Bin","week","42","43.0",0.000746877264302594
"US National","Season onset","Bin","week","43","44.0",0.000619381925048371
"US National","Season onset","Bin","week","44","45.0",0.00103961383095317
"US National","Season onset","Bin","week","45","46.0",0.0101100326420238
"US National","Season onset","Bin","week","46","47.0",0.0173203386451829
"US National","Season onset","Bin","week","47","48.0",0.0532983119595071
"US National","Season onset","Bin","week","48","49.0",0.109724090195925
"US National","Season onset","Bin","week","49","50.0",0.174444840832717
"US National","Season onset","Bin","week","50","51.0",0.177258202382132
"US National","Season onset","Bin","week","51","52.0",0.124850151534819
"US National","Season onset","Bin","week","52","53.0",0.0864002420480508
"US National","Season onset","Bin","week","1","2.0",0.0508235806192789
"US National","Season onset","Bin","week","2","3.0",0.036863622961782
"US National","Season onset","Bin","week","3","4.0",0.022488072806438
"US National","Season onset","Bin","week","4","5.0",0.01625752628402
"US National","Season onset","Bin","week","5","6.0",0.0140168340301716
"US National","Season onset","Bin","week","6","7.0",0.0108272517981915
"US National","Season onset","Bin","week","7","8.0",0.00686633694539928
"US National","Season onset","Bin","week","8","9.0",0.00360940923341747
"US National","Season onset","Bin","week","9","10.0",0.00316368264443077
"US National","Season onset","Bin","week","10","11.0",0.00268610323595934
"US National","Season onset","Bin","week","11","12.0",0.00203639119494703
"US National","Season onset","Bin","week","12","13.0",0.00444856949113409
"US National","Season onset","Bin","week","13","14.0",0.00173595195927996
"US National","Season onset","Bin","week","14","15.0",0.00158958107449874
"US National","Season onset","Bin","week","15","16.0",0.00154829906964862
"US National","Season onset","Bin","week","16","17.0",0.00143944470258902
"US National","Season onset","Bin","week","17","18.0",0.00133938593817401
"US National","Season onset","Bin","week","18","19.0",0.00123512664713054
"US National","Season onset","Bin","week","19","20.0",0.00121527724097639
"US National","Season onset","Bin","week","20","21.0",0.0012850347036571
"US National","Season onset","Bin","week","none","none",0.0555971689792575
"US National","Season peak week","Point","week",NA,NA,4
"US National","Season peak week","Bin","week","40","41.0",0.000318789089004385
"US National","Season peak week","Bin","week","41","42.0",0.000320572710814148
"US National","Season peak week","Bin","week","42","43.0",0.00124500602428931
"US National","Season peak week","Bin","week","43","44.0",0.00145447183263528
"US National","Season peak week","Bin","week","44","45.0",0.000779115105754217
"US National","Season peak week","Bin","week","45","46.0",0.003544329674994
"US National","Season peak week","Bin","week","46","47.0",0.00287767117243064
"US National","Season peak week","Bin","week","47","48.0",0.00334900273537173
"US National","Season peak week","Bin","week","48","49.0",0.00411794190374086
"US National","Season peak week","Bin","week","49","50.0",0.012467048824583
"US National","Season peak week","Bin","week","50","51.0",0.0250897284340556
"US National","Season peak week","Bin","week","51","52.0",0.114721462341442
"US National","Season peak week","Bin","week","52","53.0",0.101024449460228
